entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,notes,checked,corrections
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,1.5,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,1.6,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,1.7,LIT,BRODIA,BROMAD,LIT,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,1.8,HORMUR,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,1.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2,LIT,BG,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.1,BRODIA,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.2,BRODIA,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.3,LIT,,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.4,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.5,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.6,BRODIA,BG,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.7,BROMAD,HORMUR,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,2,2.9,BRODIA,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.1,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.2,BRODIA,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.3,BROMAD,EROMOS,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.4,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.5,BRODIA,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.7,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,0.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1,BRODIA,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.1,BRODIA,BROMAD,AMSMEN,LIT,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.2,BRODIA,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.3,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.4,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.5,HORMUR,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.6,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.7,BROMAD,BRODIA,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.8,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,1.9,BRODIA,BROMAD,LIT,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.1,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.2,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.3,BRODIA,LIT,BG,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.4,BG,,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.5,BRODIA,BG,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.6,BRODIA,LIT,BROMAD,LIT,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.7,BROMAD,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.8,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,3,2.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"ARP, CI",2021-03-23,A,2,L,P,P,LUPTRU,CRYINT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.3,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.4,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.8,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,0.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.1,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.2,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.3,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.4,BRODIA,AMSMEN,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,1.9,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.1,BRODIA,AMSMEN,BROMAD,LIT,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.3,HORMUR,BRODIA,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.4,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.5,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.6,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.7,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.8,BRODIA,BROMAD,AMSMEN,LIT,,,checked,
Advyth,2021-06-27,"JAH, MF, ARP",2021-03-17,A,2,U,1,2.9,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.1,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.2,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.3,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.4,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.7,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.8,BROMAD,BG,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,0.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.7,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.8,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,1.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2,BRODIA,AMSMEN,BG,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.1,BG,HORMUR,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.2,HORMUR,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.3,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.4,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.5,BROMAD,HORMUR,AMSMEN,LIT,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.6,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.7,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.8,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,2,2.9,BRODIA,HORMUR,AMSMEN,LIT,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0,BRATOR,BG,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.1,BG,,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.2,BROMAD,BG,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.3,BROMAD,BG,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.4,BROMAD,BRATOR,BG,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.5,BG,,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.6,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.7,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.8,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,0.9,BROMAD,BRODIA,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.1,BRODIA,BROMAD,AMSMEN,LIT,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.2,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.6,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.7,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.8,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,1.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.1,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.2,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.3,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.4,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.5,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.6,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.7,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.8,BROMAD,LIT,,,,,checked,
Advyth,2021-06-27,"JAH, ARP, MF",2021-03-17,A,2,U,3,2.9,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.2,BROMAD,LIT,,,,,fixed,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.3,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.7,BROMAD,BRODIA,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,0.9,LIT,,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1,BRODIA,BRATOR,BG,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.2,BROMAD,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.3,BRODIA,AMSMEN,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.4,BRODIA,AMSMEN,BROMAD,BRODIA,LIT,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.7,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,1.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.2,BROMAD,BRODIA,BG,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.3,BROMAD,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.4,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.5,BROMAD,LIT,BG,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.6,BRODIA,BROMAD,BG,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.7,BRODIA,LIT,BG,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.8,BRODIA,BG,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,1,2.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.1,BRODIA,HORMUR,BROMAD,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.2,HORMUR,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.3,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.4,BRODIA,BG,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.5,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.7,BRODIA,AMSMEN,BROMAD,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.8,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,0.9,AMSMEN,BROMAD,LIT,BG,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.1,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.3,BROMAD,LIT,BG,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.4,BROMAD,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.7,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.8,BRATOR,BRODIA,BRATOR,BG,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,1.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.3,BROMAD,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.4,BROMAD,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.6,BRODIA,BROMAD,LIT,,,,fixed,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.7,BRODIA,BROMAD,LIT,BG,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,2,2.9,BRODIA,LIT,,,,,fixed,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.2,BROMAD,BRODIA,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.4,BRODIA,LIT,BROMAD,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.5,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.6,BRODIA,AMSMEN,BROMAD,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.7,BRODIA,BRATOR,BRODIA,BG,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.8,BROMAD,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,0.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1,BRODIA,BROMAD,BRODIA,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.1,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.2,LIT,BRODIA,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.3,BRODIA,LIT,BRODIA,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.4,LIT,BRODIA,AMSMEN,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.5,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.6,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.7,LIT,,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.8,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,1.9,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2,BRODIA,LIT,BRODIA,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.1,BRODIA,AMSMEN,LIT,BRODIA,LIT,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.2,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.3,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.4,BRODIA,LIT,,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.5,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.6,BRODIA,BROMAD,BRODIA,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.7,BRODIA,BROMAD,LIT,,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.8,BRODIA,BROMAD,BRODIA,LIT,,,checked,
Advyth,2021-06-28,"CC, ARP",2021-03-23,A,3,L,3,2.9,BRODIA,LIT,,,,,checked,
Caryn,2021-06-27,"JH, SS, MF, ARP",2021-03-19,A,3,U,1,0,BROMAD,AMSMEN,,,,,checked,
Caryn,2021-06-27,"JH, SS, MF, ARP",2021-03-19,A,3,U,1,0.1,BROMAD,BRODIA,LIT,,,,checked,
