entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,gopher_hole,notes,corrections
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,0.4,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,0.5,BG,,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,0.6,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,0.7,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,0.8,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,0.9,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.1,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.2,BRODIA,BROMAD,LIT,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.3,BG,,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.4,BG,,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.5,BROMAD,BG,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.6,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.7,BROMAD,BG,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.8,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,1.9,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.3,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.4,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.5,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.6,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.7,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.8,BG,,,,,,,
Tejas,2022-04-06,"RA, CI, AR",2022-02-25,A,3,U,3,2.9,BRODIA,BROMAD,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.1,BG,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.4,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.5,BRODIA,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.6,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.7,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.8,BRATOR,BROMAD,BG,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,0.9,BRODIA,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.1,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.4,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.5,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.7,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.8,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,1.9,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.1,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.2,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.3,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.4,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.7,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.8,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,1,2.9,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.2,AMSMEN,BRODIA,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.4,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.7,BRODIA,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.8,BRODIA,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,0.9,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.1,BRODIA,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.2,BRODIA,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.3,BRATOR,BRODIA,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.4,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.7,BRODIA,AMSMEN,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.8,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,1.9,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.4,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.5,BRODIA,AMSMEN,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.6,BRODIA,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.7,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.8,BROMAD,AMSMEN,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,2,2.9,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.4,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.7,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.8,AMSMEN,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,0.9,BROMAD,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1,BG,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.1,BROMAD,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.3,BRODIA,BROMAD,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.4,BRODIA,BROMAD,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.7,BROMAD,BRODIA,BG,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.8,BRODIA,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,1.9,BRODIA,BROMAD,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.1,BRODIA,BROMAD,LIT,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.4,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.5,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.6,BROMAD,BG,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.7,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.8,LIT,,,,,,,
Tejas,2022-04-06,"RA, CI",2022-02-25,A,4,U,3,2.9,BROMAD,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.1,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.2,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.4,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.5,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.7,BRATOR,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.8,BRODIA,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,0.9,BRODIA,BRATOR,LIT,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.2,BRATOR,BRODIA,LIT,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.3,BRATOR,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.4,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.5,BRODIA,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.7,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.8,AMSMEN,EROCIC,LIT,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,1.9,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.2,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.3,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.4,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.7,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.8,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,1,2.9,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.1,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.2,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.4,BRODIA,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.6,BRODIA,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.7,BRODIA,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.8,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,0.9,BRATOR,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.1,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.4,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.6,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.7,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.8,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,1.9,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.2,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.3,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.4,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.5,BROMAD,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.6,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.7,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.8,BRATOR,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,2,2.9,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.1,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.2,BRODIA,LUPTRU,LIT,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.3,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.4,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.6,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.7,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.8,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,0.9,BRATOR,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.3,BRODIA,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.4,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.6,LIT,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.7,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.8,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,1.9,BRODIA,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.1,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.2,AMSMEN,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.3,BRATOR,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.4,BG,,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.5,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.6,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.7,BRODIA,BG,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.8,BRODIA,LIT,,,,,,
Tejas,2022-04-06,"CI, AR",2022-02-26,A,5,U,3,2.9,BG,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.1,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.2,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.3,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.4,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.5,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.6,LUPTRU,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.7,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.8,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,0.9,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.1,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.2,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.3,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.4,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.5,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.6,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.7,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.8,BRODIA,AMSMEN,LIT,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,1.9,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.1,BRODIA,BG,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.2,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.3,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.4,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.5,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.6,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.7,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.8,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,1,2.9,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.1,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.2,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.3,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.4,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.5,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.6,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.7,BRATOR,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.8,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,0.9,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.1,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.2,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.3,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.4,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.5,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.6,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.7,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.8,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,1.9,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,2,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,2.1,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,2.2,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,2.3,BRODIA,LIT,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,2.4,LIT,,,,,,,
Advyth,2022-08-31,"CI, AR",2022-02-26,A,6,U,2,2.5,BRODIA,LIT,,,,,,
